,genres,title,genres_encoded
574,['rpg'],Drakensang: the river of time,813
575,['strategy'],Risk™: factions,838
576,"['casual', 'strategy']",Crazy machines 2: time travel add-on,651
577,"['action', 'indie']",Bit.trip runner,345
578,['action'],Homefront,393
579,"['casual', 'indie', 'simulation', 'strategy']",Fate of the world,625
580,['indie'],B.u.t.t.o.n. (brutally unfair tactics totally ok now),777
581,['strategy'],"Warhammer 40,000: dawn of war ii - retribution ork race pack",838
582,['strategy'],"Warhammer 40,000: dawn of war ii - retribution imperial guard race pack",838
583,['strategy'],"Warhammer 40,000: dawn of war ii - retribution eldar race pack",838
584,['strategy'],"Warhammer 40,000: dawn of war ii - retribution chaos space marines race pack",838
585,"['free to play', 'massively multiplayer', 'rpg']",Rift,699
586,['strategy'],"Warhammer 40,000: dawn of war ii: retribution",838
587,"['indie', 'casual']",Dinner date,722
588,['strategy'],"Warhammer 40,000: dawn of war ii - retribution space marines race pack",838
589,['action'],Shadow harvest: phantom ops,393
590,['simulation'],Cities in motion: design classics,820
591,['simulation'],Ship simulator extremes: ferry pack,820
592,['strategy'],"Warhammer 40,000: dawn of war ii: retribution: dark angels pack",838
593,['racing'],Stcc the game 2 – expansion pack for race 07,799
594,"['action', 'indie', 'strategy']",Anomaly: warzone earth,344
595,['strategy'],Armada 2526,838
596,['strategy'],Darkest hour: a hearts of iron game,838
597,"['strategy', 'rpg']",Dungeons: into the dark dlc pack,836
598,"['action', 'indie']",Dino d-day,345
599,['strategy'],Patrician iv: rise of a dynasty,838
600,"['action', 'adventure']",Portal 2,164
601,"['action', 'rpg']",Magicka: vietnam,376
602,"['action', 'casual', 'indie', 'strategy']",Sanctum,231
603,['strategy'],Majesty 2 collection,838
604,['strategy'],"Warhammer 40,000: dawn of war ii - retribution - mekboy wargear dlc",838
605,['strategy'],Dawn of war ii: retribution – the last stand,838
606,['strategy'],"Warhammer 40,000: dawn of war ii - retribution - farseer wargear dlc",838
607,"['indie', 'strategy']",Frozen synapse,776
608,['strategy'],"Warhammer 40,000: dawn of war ii: retribution - captain wargear dlc",838
609,"['adventure', 'indie', 'rpg']",Winter voices episode 4: amethyst rivers,496
610,"['action', 'adventure']",Hunted: the demon’s forge™,164
611,"['adventure', 'casual', 'indie']",Hamilton's great adventure,440
612,['simulation'],The sims™ 3 generations,820
613,['simulation'],Cities in motion: tokyo,820
614,"['action', 'rpg']",Magicka: nippon,376
615,"['action', 'adventure']",Ghostbusters: sanctum of slime challenge pack dlc,164
616,['adventure'],Still life 2,524
617,['adventure'],Still life,524
618,['action'],Call of duty®: black ops escalation content pack,393
619,"['action', 'rpg']",Dungeon siege iii,376
620,['action'],Duke nukem forever,393
621,"['action', 'free to play']",A.v.a. alliance of valiant arms™,301
622,"['free to play', 'massively multiplayer', 'rpg']",Champions online,699
623,"['action', 'adventure', 'free to play', 'indie', 'massively multiplayer', 'rpg']",Spiral knights,78
624,['strategy'],Spectromancer - truth &amp; beauty,838
625,['simulation'],Cities in motion: design now,820
626,['strategy'],Two worlds ii castle defense,838
627,['indie'],The cat and the coup,777
628,['strategy'],Magic: the gathering - duels of the planeswalkers 2012,838
629,"['indie', 'casual']",Ancients of ooga,722
630,"['action', 'casual', 'indie']",Beat hazard ultra,232
631,"['strategy', 'indie']",Frozen synapse: soundtrack,834
632,"['indie', 'casual']",Solar 2,722
633,['strategy'],Ironclads: schleswig war 1864,838
634,['strategy'],Ironclads: anglo russian war 1866,838
635,"['action', 'rpg']",Magicka: final frontier,376
636,['strategy'],Ironclads: chincha islands war 1866,838
637,['action'],F.e.a.r. 3,393
638,"['action', 'rpg']",Magicka: frozen lake,376
639,"['action', 'rpg']",Magicka: the watchtower,376
640,['simulation'],Trainz simulator dlc: the duchess,820
641,"['action', 'rpg']",Magicka: party robes,376
642,['strategy'],Europa universalis iii: western - ad 1400 spritepack,838
643,"['action', 'rpg']",Dungeons and dragons: daggerdale,376
644,['racing'],Retro – expansion pack for race 07,799
645,['simulation'],Farming simulator 2011 equipment pack 2,820
646,['strategy'],Europa universalis iii: eastern - ad 1400 spritepack,838
647,['strategy'],Hearts of iron iii: for the motherland,838
648,['strategy'],Worms reloaded: puzzle pack,838
649,['strategy'],Worms reloaded: retro pack,838
650,['strategy'],Worms reloaded: time attack pack,838
651,"['strategy', 'rpg']",Dungeons: map pack dlc,836
652,['strategy'],Worms reloaded: forts pack,838
653,"['adventure', 'casual']",Puzzle agent 2,453
654,['action'],Killing floor: steampunk character pack,393
655,['strategy'],Pride of nations: spanish-american war 1898,838
656,"['action', 'adventure', 'indie']",Tobe's vertical adventure,138
657,"['action', 'rpg']",Fallout new vegas: old world blues,376
658,['strategy'],"Warhammer 40,000: dawn of war ii: retribution - ulthwe wargear dlc",838
659,['simulation'],Il-2 sturmovik: cliffs of dover,820
660,"['indie', 'casual']",Lucid,722
661,['simulation'],Train simulator: br class 421 '4cig' loco,820
662,['action'],Homefront: express 870 shotgun,393
663,"['adventure', 'indie', 'rpg']",Runespell: overture,496
664,['strategy'],Men of war: assault squad - skirmish pack,838
665,"['action', 'indie']",Aaaaa! - brutal concussion,345
666,"['adventure', 'strategy', 'rpg', 'indie']",Delve deeper: treasures and tunnels,522
667,"['action', 'indie']",A.r.e.s.: berzerker suit,345
668,['simulation'],Cities in motion: metro stations,820
669,['adventure'],Nancy drew®: secrets can kill remastered,524
670,"['action', 'simulation', 'strategy']",Arma: cold war assault,381
671,"['casual', 'indie']",Spacechem: 63 corvi,633
672,"['simulation', 'strategy']",Tropico 4,819
673,['adventure'],Nancy drew®: the captive curse,524
674,['adventure'],Nancy drew®: trail of the twister,524
675,"['indie', 'casual']",The clockwork man,722
676,['strategy'],Pride of nations: american civil war 1862,838
677,"['action', 'indie']",Edge,345
678,['strategy'],Civilization v - civ and scenario pack: korea,838
679,['strategy'],Civilization v - scenario pack: wonders of the ancient world,838
680,['indie'],Sanctum: official soundtrack,777
681,['indie'],Hacker evolution duality,777
682,"['action', 'indie', 'rpg', 'strategy']",Space pirates and zombies,331
683,['action'],Section 8: prejudice frontier colonies map pack,393
684,['action'],Section 8: prejudice blitz pack,393
685,['action'],Section 8: prejudice overdrive map pack,393
686,['strategy'],"Warhammer 40,000: dawn of war ii - ultramarines pack",838
687,"['action', 'rpg']",Fallout new vegas®: lonesome road™,376
688,"['adventure', 'casual', 'free to play', 'massively multiplayer', 'strategy']",Puzzle pirates,403
689,"['action', 'adventure', 'rpg']",The baconing,156
690,['action'],"Warhammer 40,000: space marine",393
691,['strategy'],Men of war: vietnam,838
692,"['action', 'indie']",Hard reset extended edition,345
693,['strategy'],Pride of nations: the franco-prussian war 1870,838
694,"['action', 'indie']",Wasteland angel,345
695,"['action', 'indie', 'racing', 'strategy']",Rock of ages,323
696,"['action', 'massively multiplayer', 'simulation']",Red orchestra 2: heroes of stalingrad with rising storm,358
697,"['action', 'adventure']",Call of juarez®: the cartel,164
698,['simulation'],Cities in motion: german cities,820
699,['strategy'],Magic: the gathering 2012 - expansion,838
700,"['rpg', 'simulation', 'strategy']",Sengoku,808
701,"['action', 'indie']",Astro tripper,345
702,['adventure'],Nancy drew®: shadow at the water's edge,524
703,['rpg'],Two worlds ii - pirates of the flying fortress,813
704,"['action', 'indie']",Bunch of heroes,345
705,['action'],Duke nukem forever: hail to the icons parody pack,393
706,['strategy'],Supreme commander: forged alliance,838
707,"['action', 'adventure', 'indie', 'rpg']",The binding of isaac,128
708,['simulation'],Farming simulator 2011 equipment pack 3,820
709,"['racing', 'simulation']",Off-road drive,797
710,['strategy'],Supreme commander,838
711,"['strategy', 'indie', 'casual', 'simulation']",Fate of the world: tipping point,831
712,"['action', 'racing']",Post apocalyptic mayhem: dlc - chaos pack,367
713,"['strategy', 'indie', 'casual', 'simulation']",Fate of the world: denial,831
714,"['strategy', 'indie', 'casual', 'simulation']",Fate of the world: migration,831
715,['action'],Sniper: ghost warrior - second strike,393
716,"['action', 'simulation']",Air conflicts: secret wars,382
717,"['strategy', 'indie', 'casual', 'simulation']",Fate of the world: extras pack,831
718,"['action', 'adventure']",Dead rising 2: off the record,164
719,"['action', 'adventure', 'rpg']",The baconing dlc - roesha – one bad mutha co-op character,156
720,['strategy'],Disciples iii - resurrection,838
721,"['casual', 'simulation', 'strategy']",Memoir '44 online,646
722,['simulation'],Train simulator: amtrak acela express emu add-on,820
723,"['adventure', 'casual', 'rpg']",Costume quest,449
724,['simulation'],The sims™ 3 pets,820
725,"['strategy', 'indie', 'simulation']",Gratuitous space battles: the parasites,833
726,"['action', 'indie', 'rpg']",Serious sam: the random encounter,332
727,"['indie', 'rpg']",Before the echo,762
728,"['casual', 'indie', 'strategy']",Puzzler world 2,632
729,"['simulation', 'strategy']",Airline tycoon 2,819
730,['rpg'],Arcania: fall of setarrif,813
731,"['action', 'indie']",The haunted: hells reach,345
732,"['action', 'indie', 'strategy']",Orcs must die! - artifacts of power,344
733,"['action', 'rpg']",Dungeon siege iii: treasures of the sun,376
734,"['action', 'adventure', 'free to play', 'massively multiplayer', 'rpg']",Dc universe™ online,91
735,['action'],Saints row: the third initiation station,393
736,"['simulation', 'strategy']",Tropico 4: junta military dlc,819
737,['action'],Sonic generations collection,393
738,['adventure'],Nancy drew®: alibi in ashes,524
739,"['action', 'indie', 'strategy']",Orcs must die! - lost adventures,344
740,['action'],Call of duty®: modern warfare® 3,393
741,"['adventure', 'strategy']",L.a. noire,523
742,"['adventure', 'strategy']",L.a. noire: dlc bundle,523
743,['strategy'],Men of war: assault squad - mp supply pack charlie,838
744,"['action', 'indie']",Jamestown soundtrack,345
745,"['action', 'indie']","Jamestown: gunpowder, treason, &amp; plot",345
746,"['strategy', 'rpg', 'indie']",Dungeon defenders halloween mission pack,835
747,"['indie', 'casual']",Fractal: make blooms not war,722
748,"['action', 'rpg']",Magicka: horror props item pack,376
749,"['indie', 'racing']",Skydrift,750
750,"['action', 'rpg']",Magicka: holiday spirit item pack,376
751,['strategy'],Total war: shogun 2 - the hattori clan pack,838
752,['strategy'],Total war: shogun 2 - blood pack dlc,838
753,"['action', 'rpg']",Magicka: the stars are left,376
754,['strategy'],Europa universalis iii: reformation spritepack,838
755,['strategy'],Real warfare 1242,838
756,['action'],Batman arkham city: nightwing bundle,393
757,['strategy'],Galactic civilizations® ii: ultimate edition,838
758,['simulation'],Train simulator: west coast main line north route add-on,820
759,"['action', 'free to play', 'massively multiplayer']",Apb reloaded,292
760,"['adventure', 'indie']",Blackwell unbound,504
761,['action'],Batman arkham city: robin bundle,393
762,['strategy'],Men of war: assault squad - skirmish pack 2,838
763,['action'],Killing floor - steampunk character pack 2,393
764,['racing'],Flatout 3: chaos &amp; destruction,799
765,['action'],Assassin's creed revelations - the ancestors character pack,393
766,"['action', 'rpg', 'indie']",Dungeon defenders the great turkey hunt! mission &amp; costumes,369
767,"['simulation', 'strategy']",Tropico 4: plantador dlc,819
768,['action'],Earth defense force: insect armageddon,393
769,['strategy'],Magic 2012 deck pack 2,838
770,['action'],"Warhammer 40,000: space marine - golden relic chainsword",393
771,['action'],"Warhammer 40,000: space marine - traitor legions pack",393
772,"['casual', 'indie', 'rpg']",Dungeons of dredmor: realm of the diggle gods,619
773,['action'],"Warhammer 40,000: space marine - emperor’s elite pack",393
774,['strategy'],Pirates of black cove: origins,838
775,['action'],"Warhammer 40,000: space marine - golden relic bolter",393
776,"['action', 'casual', 'indie', 'strategy']",Sanctum: x-mas carnage (free dlc),231
777,"['action', 'simulation']",X3: albion prelude,382
778,"['action', 'adventure', 'indie']",Trine 2: complete story,138
779,"['action', 'rpg', 'indie']",Dungeon defenders - quest for the lost eternia shards part 1,369
780,"['action', 'indie']",Satazius demo,345
781,"['action', 'indie']",Bunch of heroes: holiday pack (free dlc),345
782,"['action', 'indie']",Satazius,345
783,"['action', 'adventure', 'rpg']",Fable - the lost chapters,156
784,['action'],Renegade ops - reinforcement pack,393
785,"['casual', 'strategy']",Crazy machines 2: happy new year dlc,651
786,"['action', 'rpg', 'indie']",Dungeon defenders - etherian holiday extravaganza,369
787,['action'],Saints row: the third warrior pack,393
788,['action'],Renegade ops - coldstrike campaign,393
789,['action'],"Warhammer 40,000: space marine - alpha legion champion armour set",393
790,['action'],"Warhammer 40,000: space marine - salamanders veteran armour set",393
791,['action'],"Warhammer 40,000: space marine - blood angels veteran armour set",393
792,['action'],"Warhammer 40,000: space marine - legion of the damned armour set",393
793,['action'],"Warhammer 40,000: space marine - chaos unleashed map pack",393
794,['action'],Earth defense force tactician advanced tech package,393
795,['action'],Earth defense force aerialist munitions package,393
796,['action'],Earth defense force trooper special issue enforcer package,393
797,['action'],Batman arkham city: challenge map pack,393
798,['action'],Batman arkham city: arkham city skins pack,393
799,['action'],Earth defense force battle armor weapon chest,393
800,"['indie', 'strategy']",Oil rush,776
801,['simulation'],Train simulator: woodhead route add-on,820
802,"['rpg', 'strategy']",King arthur ii: the role-playing wargame,811
803,"['strategy', 'rpg']",King arthur ii: dead legions,836
804,"['action', 'indie']",Serious sam 2,345
805,"['action', 'indie', 'rpg']",Fortune summoners,332
806,"['free to play', 'massively multiplayer', 'rpg']",Star trek online,699
807,"['action', 'rpg', 'indie']",Dungeon defenders: barbarian hero dlc,369
808,"['action', 'rpg', 'indie']",Dungeon defenders: assault mission pack,369
809,"['rpg', 'simulation', 'strategy']",Jagged alliance - back in action,808
810,"['action', 'indie']",Pineapple smash crew,345
811,['strategy'],Victoria ii: a house divided,838
812,"['action', 'casual', 'indie']",Pixeljunk™ eden,232
813,"['casual', 'indie']",Pixeljunk eden soundtrack,633
814,"['casual', 'indie', 'racing']",Snuggle truck,611
