,genres,title,item_id
2721931,['Indie'],Tungulus,16600
2721933,"['Action', 'Casual', 'Indie', 'Sports']",VR Sports - Table Tennis,16120
2721934,"['Free to Play', 'Simulation', 'Sports']",Trophy Fishing 2,15150
2721935,"['Casual', 'Indie']",aMAZE 3D,12340
2721936,"['Adventure', 'Free to Play', 'RPG', 'Strategy']",Steam Starter Pack,11260
2721937,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy']",Antisphere,11240
2721940,"['Casual', 'Indie']",Numberline 2,15000
2721941,['Indie'],Fallen Cube,19830
2721942,"['Action', 'Indie']",Serial Cleaner,21000
2721946,['Indie'],Edge of Insanity,3050
2721947,"['Action', 'Indie']",Project MALLOW,23310
2721955,"['Action', 'Free to Play', 'Indie']",Grimoire: Manastorm - Fire Class,21780
2721957,['Simulation'],Ironclads 2: Caroline Islands War 1885,8170
2721969,"['Adventure', 'Indie']",Formless Adventure,7860
2721971,"['Casual', 'Indie', 'Simulation']",Dream Daddy: A Dad Dating Simulator,33130
2721973,"['Action', 'Indie']",Overdriven Reloaded - Special Edition Upgrade,25900
2721975,"['Free to Play', 'Indie']",Book Of Potentia 2,9860
2721977,['RPG'],Archangel,3720
2721983,"['Action', 'Adventure', 'Indie']",Virus Z,32630
2721984,"['Free to Play', 'Massively Multiplayer', 'RPG']",Tree of Savior - Reset Pack for NA Servers,15170
2721986,"['Free to Play', 'Massively Multiplayer', 'RPG']",Tree of Savior - Reset Pack for EU Servers,23120
2721988,['Action'],Fate/EXTELLA - British Waiter,21660
2721994,['Action'],Fate/EXTELLA - Cheerleader,36150
2721995,['Action'],Fate/EXTELLA - Sweet Room Dream,15390
2721998,['Action'],Fate/EXTELLA - Vacances d'été,10140
2721999,"['Adventure', 'Indie', 'RPG']",Lepofrenia OST,36000
2722001,"['Action', 'Casual', 'Indie']",Vostok Inc.,38440
2722003,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Underworld Races &amp; Classes (PFRPG),11390
2722018,"['Casual', 'Indie']",Runes of Avalon - Path of Magic,25990
2722021,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Citadel: Forged with Fire,38460
2722022,"['Adventure', 'Indie', 'Strategy', 'Early Access']",Purgatory II,32340
2722023,"['Action', 'Free to Play', 'Massively Multiplayer', 'Racing']",Crossout,25700
2722025,['Indie'],ClickRaid - Supporter Pack,32770
2722026,"['Animation &amp; Modeling', 'Design &amp; Illustration']",Fighter Creator,37600
2722028,"['Action', 'Adventure']",Call of Duty®: Black Ops III - C.O.D.E. Double Duty Pack,24500
2722029,"['Free to Play', 'Strategy']",Atlas Reactor - Adventure Freelancer Five Pack,32200
2722030,"['Adventure', 'Casual']",Dark Parables: Queen of Sands Collector's Edition,25500
2722031,"['Casual', 'Indie', 'Simulation']",Simulator gas station,40330
2722032,['Action'],BULLET SOUL INFINITE BURST - Original Soundtrack,12330
2722034,"['Adventure', 'Indie', 'RPG']",Lionheart,16710
2722038,"['Action', 'Adventure', 'Indie', 'RPG']",Plexus,41600
2722039,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Dungeonlands: Consort of the Lich Queen (Savage Worlds),31410
2722040,"['Adventure', 'Casual', 'Indie', 'Simulation']",The Brave Mouse,12480
2722041,['Strategy'],Casus Belli: Battle Of Annihilation,2570
2722043,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - B09: Curse of the Full Moon (5E),11330
2722047,"['Action', 'Casual', 'Indie']",Fungoids - Steam version,11360
2722052,"['Adventure', 'Indie']",Outreach,18820
2722058,"['Action', 'Indie']",Miner Meltdown,45100
2722076,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']",Puzzle: Underwater World,45710
2722077,"['Indie', 'Simulation', 'Strategy']",Community Inc,12430
2722078,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Sunrise: survival,40930
2722082,"['Casual', 'Indie']",Circuit Dude,45730
2722083,"['Action', 'Indie']",SoulFrost Original+Arranged SoundTrack,6800
2722085,"['Casual', 'Indie']",MIND SHIFT 🔲,43500
2722086,"['Action', 'Adventure', 'Indie', 'Simulation']",Achievement Hunter: Spinner Edition,49800
2722088,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - The Red Dragon Inn: Battle For Greyport,42920
2722090,"['Casual', 'Indie']",Stability,39670
2722092,"['Racing', 'Simulation', 'Sports']",RC Plane 3 - Stunt Pack,46440
2722093,"['Adventure', 'Indie']",A Tale of Caos: Overture - OST,62100
2722095,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",- Occult Raise -,57000
2722096,"['Action', 'Casual', 'Indie', 'Sports']",Impossiball,63800
2722097,"['Action', 'Adventure', 'Indie', 'RPG']",Cat Quest,32360
2722099,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Passenger - “Let Her Go”,24660
2722100,['Action'],Day of Defeat: Source,8970
2722101,"['Casual', 'Indie']",The Rodinia Project,61500
2722102,"['Adventure', 'Indie', 'RPG']",Trials of the Thief-Taker,72900
2722104,"['Action', 'RPG', 'Simulation', 'Strategy']",Starpoint Gemini Warlords: Titans Return,47810
2722195,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Trivia Vault: Mixed Trivia,33950
2722197,"['Adventure', 'Indie']",Code 7 - Soundtrack,33980
2722198,['Adventure'],Princess Isabella - Return of the Curse,62000
2722199,"['Action', 'Adventure', 'Indie']",Dead Horizon Extras,40380
2722200,"['Action', 'Adventure', 'Indie']",Singularity Roller,37000
2722201,"['Action', 'Adventure', 'Indie', 'Strategy']",Pine Seekers,50510
2722202,"['RPG', 'Strategy']",Baldur's Gate: Faces of Good and Evil,227560
2722203,"['Adventure', 'Casual', 'Indie', 'Strategy']",Tower And Guardian 塔与守护者,2760
2722205,"['Adventure', 'Casual', 'Indie']",Dungeon; Friends Escape!,92300
2722209,"['Casual', 'Indie', 'Strategy']",PHAT STACKS 2,92700
2722210,"['Action', 'Adventure', 'Indie']",Hyper Knights - Challenges,71230
2722218,"['Action', 'Indie', 'Racing']",Outracer,91800
2722219,"['Adventure', 'Indie', 'Simulation']",The Trail: Frontier Challenge,6420
2722220,"['Action', 'Free to Play', 'Indie', 'Strategy']",Commander Rocket - Awesomenauts Character,47920
2722226,['Free to Play'],Lumber King DLC - Disciplined Bracelet,57680
2722227,['Free to Play'],Lumber King DLC - Sword Of Heaven,41740
2722230,"['Action', 'Casual', 'Indie']",Direct,96000
2722232,"['Action', 'Casual']",RoboZone,99400
2722234,"['Action', 'Adventure', 'Casual', 'Indie']",HardBall,105100
2722235,"['Utilities', 'Web Publishing']",Discord Bot Maker,99100
2722236,"['Action', 'Adventure', 'Indie', 'RPG']",Lost In Purple,49400
2722238,"['Action', 'Adventure', 'Indie']",All Evil Night,92100
2722247,"['Action', 'Indie', 'RPG']",Assault on the Necrospire,98500
2722248,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Trivia Vault: 1980's Trivia 2,104000
2722251,"['Action', 'Massively Multiplayer', 'Racing', 'Simulation', 'Early Access']",World of Speed,42140
2722253,"['Action', 'Massively Multiplayer', 'Racing', 'Simulation']",World of Speed - Subaru BRZ,61220
2722254,"['Action', 'Adventure', 'Indie']",White Day - Horror Costume - Ji-Min Yoo,24670
2722256,"['Action', 'Adventure', 'Indie']",White Day - Beachwear Costume - Sung-A Kim,42890
2722257,"['Action', 'Adventure', 'Indie']",White Day - Beachwear Costume - Ji-Min Yoo,71390
2722258,"['Action', 'Indie', 'RPG']",Fictorum OST,11280
2722270,['Adventure'],Hakuoki: Kyoto Winds / 薄桜鬼 真改　風ノ章 / 薄櫻鬼 真改　風之章,7840
2722272,['Simulation'],A-10C: Stone Shield Campaign,61100
2722273,"['Action', 'Adventure']",NARUTO: Ultimate Ninja STORM,41100
2722277,"['Action', 'Indie']",Yet Another Zombie Defense HD,105700
2722278,"['Casual', 'Indie', 'Strategy']",Cute Monsters Battle Arena,73220
2722279,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']",BROKE PROTOCOL: Online City RPG,96100
2722384,"['Adventure', 'Casual', 'Indie']",The Wolf's Bite,33420
2722385,['Action'],Gunducky Industries,111800
2722387,"['Action', 'Indie']",Infection Rate,63940
2722391,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Flaming Lips - “She Don’t Use Jelly”,71270
2722392,"['Action', 'Adventure', 'Indie']",Shantae: Pirate Queen's Quest,98400
2722400,['RPG'],Tales of Zestiria - Evangelion Costume Set,200230
2722402,"['Action', 'Adventure', 'Indie']",Tribal Pass - OST &amp; Art,111400
2722405,"['Adventure', 'Indie', 'RPG', 'Strategy']",Endless Reality,58230
2722406,['Simulation'],Train Simulator: Western Hydraulics Pack Add-On,65730
2722410,"['Action', 'Indie', 'Early Access']",Super Bunny Man,42990
2722411,"['Casual', 'Free to Play', 'Indie']","Hide and Seek - Glowing ""Ninja Master"" Mask",70640
2722413,"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Miner Hat,201070
2722414,"['Casual', 'Free to Play', 'Indie']",Hide and Seek - General's Hat,39510
2722418,"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Plunger,39690
2722420,"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Top Hat,107600
2722422,['RPG'],鸿源战纪 - Tales of Hongyuan,80000
2722423,"['Casual', 'Indie', 'Strategy']",TMM: Entourage,110400
2722424,"['Adventure', 'Casual', 'Free to Play', 'Strategy', 'Early Access']",Epic Cards Battle 2-Dragons Rising(TCG),37400
2722425,"['Action', 'Adventure', 'Indie']",Greedy Guns,18120
2722426,"['Adventure', 'Indie', 'Simulation']",Four Horsemen,2990
2722431,['Indie'],Knossos,12360
2722433,"['Action', 'Indie']",a nifty game,201510
2722435,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",- Occult RERaise -,12800
2722438,"['Indie', 'Racing', 'Sports']",Mad Snowboarding,23530
2722440,"['Action', 'Adventure', 'Indie']",The Last Tree: Soundtrack,3370
2722446,"['Action', 'Casual', 'Indie']",Square x Square,3390
2722452,"['Casual', 'Indie', 'Racing']",Pixel Traffic: Risky Bridge,3450
2722454,"['Action', 'Casual', 'Indie', 'Simulation']",Kitten Rampage,3470
2722456,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Town Backdrop: Dunstone (5E),3480
2722472,"['Casual', 'Indie', 'Strategy']",Eight-Minute Empire: Southern Plains Map,3620
2722475,['Simulation'],Train Simulator: Wutachtalbahn: Lauchringen – Immendingen Route Add-On,57740
2722479,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",KILL THE EMOJI 😱,11130
2722480,"['Action', 'Indie']",Startide,11140
2722481,"['Action', 'Indie']",Space Shock 3,11170
2722483,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",Crankies Workshop: Grizzbot Assembly,58520
2722487,"['Massively Multiplayer', 'RPG']",The Art of XAOC,21170
2722491,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",Epic Tavern,207430
2722494,['Strategy'],Star Realms - Cosmic Gambit,42170
2722495,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - U02: Murder in Stoneholme (PFRPG),45000
2722497,"['Casual', 'Indie']",Guitar Hardness,205870
2722498,"['Action', 'Indie', 'Massively Multiplayer']",Robots.io,25980
2722502,"['Action', 'Indie']",ERSATZ,207790
2722503,"['Action', 'Indie']",Duped,15200
2722504,"['Adventure', 'Casual', 'Indie']",Labyrinthian,48110
2722505,['Simulation'],FSX Steam Edition: Night Environment Benelux Add-On,206610
2722508,['Indie'],Jettomero: Hero of the Universe,200050
2722509,"['Casual', 'Simulation']",Crankies Workshop: Zazzbot Assembly,209520
2722510,"['Adventure', 'Casual', 'Indie', 'Simulation']",尘沙惑-同人文集《一苇叶来》Doujinshi,207490
2722516,"['Action', 'Adventure', 'Indie', 'RPG']",Eddy紫 ~Eddy Violet~,209360
2722517,['Adventure'],Mountaineer,211180
2722519,"['Action', 'Adventure', 'Indie', 'RPG']",Subterra,98300
2722521,"['Action', 'Adventure', 'Indie']",ECHO,18040
2722522,"['Adventure', 'Casual', 'Indie', 'Simulation']",Crazy Scientist,102850
2722524,"['Indie', 'Racing', 'Simulation', 'Sports']",Assetto Corsa - Ferrari 70th Anniversary Pack,212030
2722527,"['Action', 'Casual', 'Indie', 'Early Access']",Space Commander 9,210870
2722529,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Grave Chase,94300
2722530,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #025: The Phase Spider Lair (5E),204180
2722545,"['Action', 'Adventure', 'Casual', 'Indie']",Caveman Warriors,48800
2722549,"['Action', 'Indie', 'Simulation']",AddForce,97330
2722557,"['Action', 'Indie', 'Early Access']",Enlysia,63610
2722558,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Pathfinder RPG - Mummy's Mask AP 2: Empty Graves (PFRPG),210990
2722559,"['Free to Play', 'RPG']",You Doesn't Exist,31860
2722560,['Indie'],Flippt,202310
2722564,"['Casual', 'Indie', 'Simulation', 'Strategy']",Mitosis,211050
2722566,"['Adventure', 'Indie', 'RPG']","Highlands, Deep Waters",218040
2722568,"['Adventure', 'Indie']",Pale Spectrum - The Soundtrack of Gray Magic,1690
2722572,"['Animation &amp; Modeling', 'Design &amp; Illustration']",Marvelous Designer 7 For Steam,213120
2722581,"['Adventure', 'Casual', 'Indie', 'Strategy']",Hidden Object - Tools,214700
2722586,"['Action', 'RPG']",GOKEN,216110
2722590,"['Action', 'Indie']",Astroe,217060
2722594,"['Audio Production', 'Utilities']",Soundpad,211260
2722606,"['Action', 'Indie', 'Early Access']",ionAXXIA,208730
2722631,"['Action', 'Casual', 'Indie']",Asteroid Hunter,214250
2722635,"['Action', 'Indie']",Spartan,207890
2722638,"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",EVE Online: 6 Months Omega Time,61730
2722639,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Four Tops - “I Can’t Help Myself (Sugar Pie Honey Bunch)”,7830
2722654,"['Indie', 'RPG']",Battle Chasers: Nightwar Digital Extras,63900
2722655,"['Adventure', 'Casual', 'Indie']",How to Fool a Liar King,25830
2722657,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - A07: Alchemist's Errand (5E),212580
2722659,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Midgard Heroes (5E),209100
2722663,"['Casual', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",Mafia is Alive,205190
2722669,"['Casual', 'Indie']",Vampires!,203350
2722670,"['Action', 'Indie']",Mall Mayhem,12590
2722671,['RPG'],Unrested Development,207730
2722673,['Action'],Deadbeat Heroes,214130
2722674,"['Action', 'Adventure', 'Indie', 'RPG']",Grim Dawn - Ashes of Malmouth Expansion,218410
2722676,"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",City of Ages: Picture Supportive Text MUD (server and client included),214230
2722680,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Early Access']",Gloria Victis,46350
2722682,['Strategy'],Rush on Rome,212700
2722684,['Adventure'],Yorkshire Gubbins,224960
2722705,"['Action', 'Adventure', 'Indie', 'RPG']",MyWorld - Scraplands,225300
2722712,['Action'],Marvel vs. Capcom: Infinite - Firebrand Ultimate Costume,224900
2722713,"['Casual', 'Indie']",Invisibox,219910
2722714,"['Action', 'Adventure']",Life is Strange: Before the Storm Episode 2,45700
2722742,"['Casual', 'Indie', 'Simulation']",5-in-1 Bundle Brain Trainings,211280
2722744,"['Casual', 'Indie', 'Sports', 'Strategy', 'Early Access']",Chessia,228400
2722756,"['Adventure', 'Indie']",GRIM - Mystery of Wasules,223810
2722757,['RPG'],"Nights of Azure 2: Bonus Costume, Blue High School Uniform",6370
2722758,"['Action', 'Casual', 'Indie']",Mad Age &amp; This Guy,107900
2722818,"['Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",Ballistic Mini Golf,109410
2722819,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",Xenomarine,201210
2722820,"['Indie', 'Simulation', 'Strategy']",Galactic Civilizations III - Mech Parts Kit DLC,201230
2722823,"['Action', 'Adventure', 'Indie']",Nightmare Boy,208030
2722825,"['Free to Play', 'Indie', 'Strategy', 'Early Access']",Grace of Zordan,212370
2722828,"['Casual', 'Free to Play']",Scream Collector,215120
2722830,"['Action', 'Indie']",RUNNING WITH RIFLES: PACIFIC,219340
2722833,"['Adventure', 'Casual', 'Indie', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']","Eat, Sleep, Bet, Repeat",219870
2722841,"['Action', 'Casual', 'Indie']",Inflatality,221080
2722845,"['Action', 'Strategy']",Total War: WARHAMMER II - Mortal Empires,224320
2722847,['Casual'],Venice Deluxe,238260
2722851,"['Action', 'Adventure', 'RPG']",Assassin's Creed® Origins - Deluxe Pack,55370
2722854,"['Indie', 'Massively Multiplayer']",OneScreen Wagons,218170
2722857,"['Adventure', 'Casual', 'Indie']",Art of Cyan - Digital Art Book,221360
2722858,"['Adventure', 'Indie', 'Early Access']",YBit,221790
2722859,"['Casual', 'Indie', 'Racing']",Food Hunter,232450
2722862,"['Adventure', 'Casual', 'Indie', 'Strategy']",Epic PVP Castles,250740
2722863,"['Action', 'Racing', 'Simulation', 'Sports']",The Drone Racing League Simulator,227220
2722871,"['Action', 'Adventure', 'Indie']",Hallowed Encounter,220160
2722959,['Action'],Call of Duty®: WWII - Season Pass,24470
2722962,"['Adventure', 'Indie']",Steamburg,210550
2722964,"['Indie', 'RPG']",Ebony Spire: Heresy,228760
2722967,"['Action', 'Casual', 'Indie']",Degauss,232950
2722968,"['Action', 'Indie', 'Strategy']",CaveDuel,3710
2722970,"['Action', 'Casual', 'Indie']",Spark,222660
2722971,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",The King's Heroes - Official Guide,220660
2722974,"['Action', 'Indie', 'Sports', 'Strategy']",World War Party: Game Of Trump,232910
2723010,"['Indie', 'Strategy']",One More Night: BiO Clinic,224500
2723038,"['Indie', 'Early Access']",Critters - Cute Cubs in a Cruel World,233740
2723050,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Kiona (Character for Occult preRaise),220050
2723072,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Spencer (Character for Occult preRaise),221430
2723073,['Adventure'],Red Comrades 3: Return of Alaska. Reloaded,209060
2723081,"['Simulation', 'Strategy']",Command LIVE - Black Gold Blitz,227160
2723084,"['Action', 'Adventure', 'RPG']",Assassin's Creed® Origins - Roman Centurion Pack,235360
2723086,['Utilities'],Driver Booster 5 for Steam,105420
2723087,['Strategy'],"Warhammer 40,000: Sanctus Reach - Sons of Cadia",232970
2723088,"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Ddraig Goch's Samhain Undead Pack 2 (Token Pack),232750
2723094,"['Simulation', 'Sports']",Football Manager 2018 - In-Game Editor,11340
2723096,"['Action', 'Indie']",MC Lars 2: Brotherhood,234160
2723102,"['Adventure', 'Indie', 'RPG']",Willy-Nilly Knight,238170
2723110,"['Adventure', 'Casual', 'Free to Play', 'Indie']",A Wonder,238890
2723112,"['Action', 'Adventure']",Outcast - Second Contact,230310
2723113,"['Action', 'Casual', 'Indie']",Space Chaos,236790
2723115,['Simulation'],Fernbus Simulator - Usedom,219800
2723116,"['Indie', 'Simulation']",ШПUG+ШПНЦ,209630
2723117,['Action'],Injustice™ 2 - Fighter Pack 1,242800
2723127,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Sports', 'Strategy']",Bike of the Wild,243180
2723128,['Strategy'],Endless Space® 2 - Target Locked Update,243320
2723130,"['Action', 'Adventure', 'Free to Play', 'Sports', 'Strategy']",S.K.I.L.L. - Special Force 2 - Welcome Pack,240600
2723131,"['Action', 'Adventure', 'Indie']",Divide,237590
2723133,['Racing'],Redout - Space Exploration Pack,243360
2723135,"['Action', 'Casual', 'Indie', 'Strategy']",Lab 03 Yrinth : Soundtrack OST,238750
2723138,"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",Armored Warfare - BMPT General’s Pack,207400
2723139,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Salt Thrust,246300
2723140,"['Action', 'Indie']",Last Anime boy: Saving loli,242570
2723152,['Racing'],NASCAR Heat 2 - November Jumbo Expansion,229580
2723158,"['Action', 'Casual', 'Indie']",Stellar Interface - Golden Interface,221680
2723178,"['Casual', 'Indie']",Squarism,237630
2723190,"['Action', 'Indie']",Zombie Bloxx,248410
2723191,"['Action', 'Adventure', 'Casual', 'Indie']",ClickRaid - Token Resource Collector,248630
2723206,"['Adventure', 'Casual', 'Indie', 'Early Access']",Joumee The Hedgehog,248800
2723210,"['Action', 'Casual', 'Indie']",Hell Survive,248970
2723212,"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",AirMech Wastelands,249680
2723214,"['Action', 'Casual', 'Indie']",Trigonometry,231670
2723224,['Indie'],Box Looter 2018,239700
2723225,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Trans-Siberian Orchestra - “Wizards in Winter”,236510
2723275,"['Action', 'Adventure', 'Indie']",Ropelike,250380
2723276,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer']",BattleRush - US Special Forces DLC,250580
2723300,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer']",BattleRush - US Marine Corps DLC,250620
2723307,"['Action', 'Indie']",Super Dungeon Boy,250640
2723308,"['Action', 'Casual', 'Indie']",SK8,228560
2723310,"['Action', 'Adventure', 'Indie']",Miles &amp; Kilo,251130
2723311,['Simulation'],Train Simulator: Virgin Trains First Generation Pack Loco Add-On,251370
2723312,"['Indie', 'Simulation']",W4RR-i/o-RS,251610
2723318,"['Action', 'Adventure', 'Indie']",Rush Rover,251630
2723330,"['Simulation', 'Strategy']",Order of Battle: Panzerkrieg,251810
2723331,"['Action', 'Indie', 'Racing', 'Sports']",Drive//Shaft,251870
2723359,"['Casual', 'Indie']",Starship Clicker,252030
2723361,"['Indie', 'Simulation', 'Strategy']",Slumlord Simulator,252070
2723365,['Action'],Injustice™ 2,252350
2723373,"['Indie', 'Simulation', 'Strategy']",Command Ops 2: Patton's Charge Vol. 8,252770
2723375,"['Action', 'Casual', 'Simulation']",Burger Shop 2,252910
2723377,"['Action', 'Adventure', 'Indie', 'Early Access']",In the thrall of darkness: The gift of dreams,253110
2723379,"['Adventure', 'Casual', 'Indie', 'Simulation']",Building Blocks / Master Builder of Egypt,253370
2723380,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",Clicker Heroes: Unicorn Auto Clicker,253610
2723381,"['Casual', 'Indie']",Plandzz 2,253690
2723383,"['Casual', 'Indie', 'Simulation', 'Early Access']",Galactic Harvester,253770
2723385,"['Casual', 'Indie', 'Simulation']",Dark Empire,73170
2723389,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Gangs of Space - Yogscast Jingle Jam 2017,73210
2723392,"['Adventure', 'RPG']",Star Wars: Imperial Assault - Legends of the Alliance,200350
2723393,"['Action', 'Early Access']",Epic Snails,254440
2723421,"['Action', 'Adventure', 'Indie', 'Strategy']",Wild RTS,227600
2723424,"['Indie', 'Simulation']",Euro Truck Simulator 2 - Italia,231330
2723425,"['Action', 'Adventure', 'Indie', 'Early Access']",Robbie Swifthand and the Orb of Mysteries,227020
2723426,"['Action', 'Sports']",Steep™ - Road to the Olympics,217920
2723428,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Steve Miller Band - “Rock’n Me”,234000
2723436,"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Steve Miller Band - “The Joker”,255260
2723438,"['Action', 'Adventure', 'Indie', 'Early Access']",NEVRDEAD,255300
2723439,['RPG'],Dreams of Greatness,209730
2723451,"['Casual', 'Indie', 'Racing']",Lawnmower Game 2: Drifter,256050
2723452,"['Action', 'Casual', 'Indie']",Raining Coins,256070
2723453,"['Action', 'Adventure', 'Indie']",Reginald Does His Thang,256190
2723455,"['Adventure', 'Casual', 'Early Access']",Ylands,247660
2723457,"['Action', 'RPG']",汉匈决战/Gloria Sinica: Han Xiongnu Wars,256330
2723460,"['Adventure', 'Casual', 'Simulation', 'Strategy']",Viking Saga: Epic Adventure,256350
2723463,['Simulation'],Train Simulator: Canadian National Peace River Route Add-On,256370
2723464,"['Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",CrazyCar - Images and Music,257080
2723465,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",This Is Not A Jumping Game,239720
2723467,"['RPG', 'Strategy']",SpellForce 3,247140
2723468,"['Action', 'Indie', 'Simulation', 'Strategy']",Azure Sky Project,257970
2723469,['Action'],Nocturnal Hunt - Soundtrack,245390
2723471,"['Action', 'Indie']",TAOTH - The Adventures of the Herkulez,258880
2723472,['Action'],DOA5LR TECMO 50th Anniversary Costume Set,25910
2723473,"['Action', 'Adventure']",Attack Coin &amp; Madhouse Mode Unlock,258950
2723474,"['Action', 'Adventure']",Universal Coin &amp; Madhouse Mode Unlock,247830
2723478,['RPG'],"Nights of Azure 2 - Side story, Time Drifts Through the Moonlit Night",259170
2723479,"['Action', 'Adventure', 'Casual', 'Indie']",Daddy's gone a-hunting,259410
2723480,"['Adventure', 'Indie']",Whirlpool,259620
2723483,"['Indie', 'Simulation', 'Strategy']",1010,259680
2723488,"['Casual', 'Indie']",Zup! 7 - 4:3 Pack,259740
2723490,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",Bit Heroes,259780
2723492,['Action'],Metal Soldiers 2,246090
2723512,"['Indie', 'Strategy']",iubes:2,260160
2723514,"['Action', 'Adventure', 'Indie', 'RPG']",Quest Hunter: Original Soundtrack,233310
2723515,"['Adventure', 'Indie', 'RPG', 'Strategy']",Wasteland Gossip,260510
2723516,"['Action', 'Adventure', 'Indie']",LQVE: Lion Quest Versus Expanded,233190
2723518,"['Action', 'Adventure', 'Indie', 'Early Access']",Nakiti Generations,247580
2723519,"['Simulation', 'Strategy']",Flesh Eaters - new maps,217100
2723521,"['Action', 'Adventure', 'Indie']",Caveblazers - Arena Mode,260060
2723522,"['Action', 'Adventure', 'Strategy']",Humans VR,261530
2723525,"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Billionaire's Club Pack,261700
2723532,"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Spoilerific Unlock Pack,261880
2723533,['Utilities'],DashPanel,262150
2723536,['Indie'],Mula: The Cycle of Shadow,281050
2723537,['Adventure'],Leisure Suit Larry 1 - In the Land of the Lounge Lizards,262260
2723538,"['Adventure', 'Indie']",Pereulok: The Series,262550
2723541,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",Fishing Planet: Santa's Kayak Pack,262590
2723542,"['Action', 'RPG']",Mankind Defender,262900
2723544,"['Free to Play', 'Massively Multiplayer', 'Strategy']",War Planet Online: Global Conquest,263100
2723548,"['Action', 'Adventure', 'Casual', 'Indie']",Caviar - Endless Stress Reliever,263320
2723551,"['Adventure', 'Casual']",Christmas Tale - Deluxe Edition,263340
2723552,"['Adventure', 'Casual', 'Indie']",Farnham Fables Tape 1 Episode 3,263380
2723553,['Simulation'],Pinball FX3 - Carnivals and Legends,263400
2723556,['Action'],Tom Clancy's Rainbow Six® Siege - Pro League Mira Set,263420
2723560,['Action'],Tom Clancy's Rainbow Six® Siege - Pro League Doc Set,263480
